TABLE_SCHEMA,TABLE_NAME,n_date_typed,n_money_typed,n_recovery_named,n_claim_named,n_cols,date_cols,money_cols
dbo,DirectsStep1bEmblem,1,0,0,0,2,MinDOC,
dbo,EmblemRxCommVsPartDDevelopment_tmp1,1,0,0,0,4,PatientDOB,
dbo,NCStateRxRetroTermStep3,5,0,0,0,22,"MemberDOB, EffectiveDate, TerminationDate, MaxEffectiveDate, WorkableTerm",
dbo,OscarRxRetroTermStep2,1,0,0,0,2,WorkableTerm,
dbo,PreCEM_OptumUHC,4,0,0,0,45,"DOB, SubscriberDOB, OtherDOB, OtherSubscriberDOB",
dbo,qryPPPAetnaRxCommVsAuditEligCommStage2_test,6,0,0,0,35,"MedEffectiveDate, MedTermDate, MedPatDOB, RxPatDOB, EffectiveDate, TerminationDate",
dbo,qryPPPAetnaRxCommVsCMSEPartDStage2a,1,0,0,0,19,MemberDOB,
dbo,qryPPPAnthemRxCommVsEnrichEligPartDStage1,3,0,0,0,26,"EffectiveDate, TermDate, PatientDOB",
dbo,qryPPPBcbsNcRxCommVsCAQHCommTmpMultiPolicy2,2,0,0,0,4,"MinEffectiveDate, MaxTermDate",
dbo,qryPPPElixirRxPartDvsBCBSPREligCommStage2c,4,0,0,0,28,"MedEffectiveDate, MedTermDate, MedPatDOB, RxPatDOB",
dbo,qryPPPEmblemRxCommVsCMSEPartD_RxEligibility,4,0,0,0,23,"MedEffectiveDate, MedTermDate, MedPatDOB, RxPatDOB",
dbo,qryPPPEmblemRxMcdVsCAQH_OS_Comm_GetEmblemRxEligibility,7,0,0,0,44,"DOB, EmblemPolicyStartDate, EmblemPolicyEndDate, OIPolicyStartDate, OIPolicyEndDate, EffectiveDate, TerminationDate",
dbo,qryPPPEmblemRxMcdVsEnrichEligStage1,3,0,0,0,26,"EffectiveDate, TermDate, PatientDOB",
dbo,qryPPPEmblemRxPartDVsAuditEligCommStage4b,1,0,0,0,9,DateFilled,
evernorth,EvernorthAllMining_CEM_AggregationResults_Research,41,0,0,0,95,"CompletionDateTime, Side1SubscriberDOB, Side1PatientEffectiveDate, Side1PatientTermDate, Side1PartAEffectiveDate, Side1PartATermDate, Side1PartBEffectiveDate, Side1PartBTermDate, Side1PBMEffectiveDate, Side1PBMTermDate, Side2SubscriberDOB, Side2PatientEffectiveDate, Side2PatientTermDate, Side2PartAEffectiveDate, Side2PartATermDate, Side2PartBEffectiveDate, Side2PartBTermDate, Side2PBMEffectiveDate, Side2PBMTermDate, WindowStartDate, WindowTermDate, Side1SubDOB, Side1SubEffectiveDate, Side1SubTermDate, Side1GrpEffectiveDate, Side1GrpTermDate, Side1WorkEffectiveDate, Side1WorkTermDate, Side2SubDOB, Side2SubEffectiveDate, Side2SubTermDate, Side2GrpEffectiveDate, Side2GrpTermDate, Side2WorkEffectiveDate, Side2WorkTermDate, Side1PlanStartDate, Side1PlanEndDate, Side2PlanStartDate, Side2PlanEndDate, PrimacyWindowStartDate, PrimacyWindowTermDate",
evernorth,Evernorth_COBCFile_Policy,4,0,0,0,22,"PatientEffectiveDate, PatientTerminationDate, DateofBirth, DTL_DateOfBirth",
evernorth,RxPInvestigations,3,0,0,0,15,"OIEffectiveDate, OITermDate, DateCreated",
evernorth,qryPPPEvernorthRxCommVsCAQHPrepayFinal,10,0,0,0,65,"EvernorthDOB, EvernorthEffectiveDate, EvernorthTermDate, CAQHDOB, CAQHEffectiveDate, CAQHTermDate, CAQHSubscriberDOB, CoverageOverlapStartDate, CoverageOverlapEndDate, CAQHDateOfBirth",
evernorth,qryPPPEvernorthRxPartDVsEnrichElig_PrepayFinal,12,0,0,0,82,"OI_EffectiveDate, OI_TermDate, OI_PatientDOB, RxMemberDOB, Evernorth_EffectiveDate, Evernorth_TermDate, OI_SubscriberDOB, OtherDOB, OtherSubscriberDOB, DOB, SubscriberDOB, InsertDateTime",
RetroTerm,RxCollectionsBypass,1,0,0,0,7,InsertDateTime,
dbo,AetnaRxRetroTermStep6_test,4,0,0,0,27,"DOB, EffectiveDate, TermDate, UpdateDate",
dbo,AnalystChangeTracking,2,0,0,0,18,"TrackingDate, StatusUpdate, FollowupDate",
dbo,CenteneRxRetroTermStep9,4,0,0,0,27,"DOB, EffectiveDate, TermDate, UpdateDate",
dbo,CrossDivisionRecap_McrVsComm_Emblem_Step1,6,0,0,0,30,"PatientDOB, PrimacyEffectiveDate, PrimacyTermDate, OIEffectiveDate, OITermDate, MemberDOB",
dbo,DirectsStep1aOscar,1,0,0,0,2,MinDOC,
dbo,ESRDLookBehindCriteriaAetnaHRPPharmacy_SB,1,0,0,0,3,DateFilled,
dbo,EvernorthRxRetroTerm_FrontRunnerSubmission,5,0,0,0,22,"DOB, Date Of Service, MiningDate, MiningTermDate, InsertDateTime",
dbo,Evernorth_CEMInProcess,2,0,0,0,7,"DateSentToCEM, DateReturnedFromCEM",
dbo,HAPRetroCondensedEligibility_MostRecentTapeRank,2,0,0,0,11,"EffectiveDate, TerminationDate",
dbo,RxToCEM_Final_With_Duplicates,4,0,0,0,45,"DOB, SubscriberDOB, OtherDOB, OtherSubscriberDOB",
dbo,TuftsRxPreMiningEligibilityCache,3,0,0,0,25,"MemberDOB, EffectiveDate, TerminationDate",
dbo,qryPPPAetnaRxCommVsCAQHPartD_GrossOverlaps,1,0,0,0,11,OtherDateOfBirth,
dbo,qryPPPBCBSNCRxPartDVsEnrichEligCommStage1b,2,0,0,0,6,"EffectiveDate, TermDate",
dbo,qryPPPCarefirstRxCommVsCMSEPartDStage1Prep,1,0,0,0,4,PatientDOB,
dbo,qryPPPCenteneAmbetterRxCommVsCMSEPartDStage2,3,0,0,0,18,"MedEffectiveDate, MedTermDate, MedPatDOB",
dbo,qryPPPCenteneRxMcdVsCAQHComm_GetCenteneRxEligibility,8,0,0,0,52,"DOB, CentenePolicyStartDate, CentenePolicyEndDate, OIPolicyStartDate, OIPolicyEndDate, OtherSubscriberDOB, EffectiveDate, TerminationDate",
dbo,qryPPPCignaRxPartDVsPBMEligCommMultiPolicy2,2,0,0,0,4,"MinEffectiveDate, MaxTermDate",
dbo,qryPPPElevanceMMMRxPartDVsAuditEligCommStage4b,1,0,0,0,7,MedEffectiveDate,
dbo,tblESRDPartADrug,2,0,0,0,8,"DateAdded, DateUpdated",
dev,qryPPPAetnaRxCommVsCAQHComm_PriorityDeduping,8,0,0,0,50,"DOB, AetnaPolicyStartDate, AetnaPolicyEndDate, OIPolicyStartDate, OIPolicyEndDate, OtherSubscriberDOB, EffectiveDate, TerminationDate",
dev,qryPPPEvernorthRxCommVsCAQHCommCignaPostpay_Stage1,14,0,0,0,75,"EvernorthDOB, EvernorthEffectiveDate, EvernorthTermDate, CAQHPayerDOB, CAQHPayerEffectiveDate, CAQHPayerTermDate, CAQHOtherDOB, CAQHOtherEffectiveDate, CAQHOtherTermDate, CAQHSubscriberDOB, CoverageOverlapStartDate, CoverageOverlapEndDate, CAQHDateOfBirth, OtherSubscriberDob",
dev,qryPPPEvernorthRxCommVsCAQHCommPayerSide_Stage3,13,0,0,0,66,"EvernorthDOB, EvernorthEffectiveDate, EvernorthTermDate, CAQHPayerDOB, CAQHPayerEffectiveDate, CAQHPayerTermDate, CAQHOtherDOB, CAQHOtherEffectiveDate, CAQHOtherTermDate, CAQHSubscriberDOB, CoverageOverlapStartDate, CoverageOverlapEndDate, CAQHDateOfBirth",
evernorth,PostCEM_EvernorthCompliance_Completed,11,0,0,0,77,"DOB, OtherDOB, InsertDate, SubscriberDOB, OtherSubscriberDOB, CompletionDateTime, ProcessedDateTime, Side1StatusUpdatedDateTime, Side2StatusUpdatedDateTime, OriginalInsertDate, OverlapStartDate",
evernorth,qryPPPEvernorthRxCommVsAuditEligCommStage1_SB,5,0,0,0,41,"EffectiveDate, TermDate, PatientDOB, OtherDOB, OtherSubscriberDOB",
staging,127177_tprcmommv04.20250401_210629,0,0,0,0,23,"DATE_LAST_CHANGE, EFF_BEGIN_DATE, END_DATE",
dbo,CrossDivisionRecap_CommVsComm_Tufts_Step1,6,0,0,0,30,"PatientDOB, PrimacyEffectiveDate, PrimacyTermDate, OIEffectiveDate, OITermDate, MemberDOB",
dbo,DirectsStep1bCentene,1,0,0,0,2,MinDOC,
dbo,ESRDLookBehindCriteriaBCBSNCPharmacy,1,0,0,0,3,DateFilled,
dbo,ESRDLookBehindCriteriaCenteneFidelisPharmacy,1,0,0,0,4,DateFilled,
dbo,EmblemRxCommVsPartDDevelopment_tmp3,4,0,0,0,23,"MedEffectiveDate, MedTermDate, MedPatDOB, RxPatDOB",
dbo,EvernorthClaimResponse_HospEsrd_0dlrPaidClaims,1,0,0,0,2,Rundate,
dbo,failed_mining_runs,1,0,0,0,13,run_date,
dbo,qryPPPAnthemRxPartDVsEnrichEligCommStage1b,2,0,0,0,6,"EffectiveDate, TermDate",
dbo,qryPPPCenteneRxCommVsCAQHComm_OS_PriorityDeduping,7,0,0,0,45,"DOB, CentenePolicyStartDate, CentenePolicyEndDate, OIPolicyStartDate, OIPolicyEndDate, EffectiveDate, TerminationDate",
dbo,qryPPPCenteneRxCommVsCMSEPartD_RxEligibility,4,0,0,0,23,"MedEffectiveDate, MedTermDate, MedPatDOB, RxPatDOB",
dbo,qryPPPCenteneRxPartDVsCAQHOtherPayerComm_GetAnthemRxEligibility,7,0,0,0,46,"DOB, CentenePolicyStartDate, CentenePolicyEndDate, OIPolicyStartDate, OIPolicyEndDate, EffectiveDate, TerminationDate",
dbo,qryPPPElevanceRxPartDVsCAQHOtherPayerComm_Raw,5,0,0,0,38,"DOB, ElevancePolicyStartDate, ElevancePolicyEndDate, OIPolicyStartDate, OIPolicyEndDate",
dbo,qryPPPEmblemRxCommVsAuditEligCommStage2,4,0,0,0,32,"MedEffectiveDate, MedTermDate, MedPatDOB, RxMemberDOB",
dbo,qryPPPEmblemRxCommVsEnrichEligPartDStage2a,1,0,0,0,21,RxMemberDOB,
dbo,qryPPPMmohRxPartDVsAuditEligComm_GrossOverlaps,1,0,0,0,11,OtherDateOfBirth,
dbo,qryPPPNCStateRxCommVsCMSEPartD_RxEligibility,4,0,0,0,22,"MedEffectiveDate, MedTermDate, MedPatDOB, RxPatDOB",
dev,CenteneRetroTerm_ClaimMining_EligKeys,2,0,0,0,5,"EffectiveDate, TerminationDate",
evernorth,EvernorthAllMining_CEM_CurrentResults,10,0,0,0,27,"DOB, PrimacyWindowStartDate, PrimacyWindowTermDate, side1subtermdate, Side2PartAEffectiveDate, Side2PartATermDate, Side2PartBEffectiveDate, Side2PartBTermDate, Side2PartDEffectiveDate, Side2PartDTermDate",
evernorth,qryPPPEvernorthRxCommVsAuditEligComm_PrepayFinal,12,0,0,0,78,"OI_EffectiveDate, OI_TermDate, OI_PatientDOB, RxMemberDOB, Evernorth_EffectiveDate, Evernorth_TermDate, OI_SubscriberDOB, OtherDOB, OtherSubscriberDOB, DOB, SubscriberDOB, InsertDateTime",
evernorth,qryPPPEvernorthRxCommVsCAQHCommPayerSide_Stage2,10,0,0,0,56,"EvernorthDOB, EvernorthEffectiveDate, EvernorthTermDate, CAQHDOB, CAQHEffectiveDate, CAQHTermDate, CAQHSubscriberDOB, CoverageOverlapStartDate, CoverageOverlapEndDate, CAQHDateOfBirth",
evernorth,qryPPPEvernorthRxCommVsCAQHPostpayFinal,10,0,0,0,65,"EvernorthDOB, EvernorthEffectiveDate, EvernorthTermDate, CAQHDOB, CAQHEffectiveDate, CAQHTermDate, CAQHSubscriberDOB, CoverageOverlapStartDate, CoverageOverlapEndDate, CAQHDateOfBirth",
evernorth,qryPPPEvernorthRxCommVsPBMEligCommStage2,11,0,0,0,80,"OI_EffectiveDate, OI_TermDate, OI_PatientDOB, RxMemberDOB, Evernorth_EffectiveDate, Evernorth_TermDate, OI_SubscriberDOB, OtherDOB, OtherSubscriberDOB, DOB, SubscriberDOB",
RetroTerm,PostValidationOI_Aetna,5,0,0,0,53,"SubscriberDOB, OtherDOB, OtherSubscriberDOB, InsertDate, OverlapStartDate",
dbo,AetnaRxRetroTermStep3_arch,5,0,0,0,22,"MemberDOB, EffectiveDate, TerminationDate, MaxEffectiveDate, WorkableTerm",
dbo,AnthemRxRetroTermCvsScrapeRxPLoad,3,0,0,0,12,"DateOfBirth, MiningTermDate, ScrapeTermDate",
dbo,CDV_BCBSAR,2,0,0,0,15,"EffectiveDate, TermDate",
dbo,DirectsStep1bAnthemSE,1,0,0,0,2,MinDOC,
dbo,ESRDLookBehindCriteriaCenteneFidelisMedical2,1,0,0,0,4,StartDate,
dbo,ElixirRxRetroTermStep3,6,0,0,0,29,"TapeDate, MemberDOB, EffectiveDate, TerminationDate, MaxEffectiveDate, WorkableTerm",
dbo,EvernorthCignaUnknownRxUpdates,11,0,0,0,76,"DOB, OtherDOB, InsertDate, SubscriberDOB, OtherSubscriberDOB, CompletionDateTime, ProcessedDateTime, Side1StatusUpdatedDateTime, Side2StatusUpdatedDateTime, OriginalInsertDate, OverlapStartDate",
dbo,EvernorthOHILetter_OhiCovPrep1,5,0,0,0,32,"DateofBirth, EligEffectiveDate, EligTermDate, OIEffectiveDate, OITerminationDate",
dbo,GeorgiaTPLEnrichmentFile,4,0,0,0,25,"DOB, DATE_LAST_CHANGE, EFF_BEGIN_DATE, END_DATE",
dbo,auth_user,2,0,0,0,11,"last_login, date_joined",
dbo,qryPPPAetnaRxCommVsCMSEPartD_PrimacyFilter,3,0,0,0,22,"MedEffectiveDate, MedTermDate, MedPatDOB",
dbo,qryPPPAetnaRxMcdVsAuditEligStage1,3,0,0,0,24,"EffectiveDate, TermDate, PatientDOB",
dbo,qryPPPCarefirstRxCommVsEnrichEligPartDStage2,4,0,0,0,34,"MedEffectiveDate, MedTermDate, MedPatDOB, RxMemberDOB",
dbo,qryPPPCarefirstRxPartDVsAuditEligCommStage2,4,0,0,0,30,"MedEffectiveDate, MedTermDate, MedPatDOB, RxPatDOB",
dbo,qryPPPCenteneRxCommVsAuditEligTmpMultiPolicy2,2,0,0,0,4,"MinEffectiveDate, MaxTermDate",
dbo,qryPPPCenteneRxMcdVsAuditEligStage2a_SB,3,0,0,0,26,"MedEffectiveDate, MedTermDate, MedPatDOB",
dbo,qryPPPCenteneRxPartDVsEnrichEligComm_GrossOverlaps,1,0,0,0,11,OtherDateOfBirth,
dbo,qryPPPFidelisRxCommVsPBMEligCommStage2,3,0,0,0,30,"MedEffectiveDate, MedTermDate, MedPatDOB",
dbo,qryPPPHealthNowRxPartDVsAuditEligComm_GrossOverlaps,1,0,0,0,11,OtherDateOfBirth,
dev,qryPPPEmblemRxCommVsEnrichEligPartDTmpMultiPolicy2,2,0,0,0,4,"MinEffectiveDate, MaxTermDate",
dev,qryPPPEvernorthCignaRxCommVsCAQHCommSelection,17,0,0,0,97,"DOB, COBRAStartDate, COBRAEndDate, InitialCoverageDate, CurrentCoverageStartDate, CoverageExpiredDate, ESRDCoordinationPeriodStartDate, ESRDCoordinationPeriodEndDate, ExistingCOBVerifyDate, OtherCurrentCoverageStartDate, OtherCoverageExpiredDate, OtherDOB, OtherSubscriberDOB, CoverageOverlapStartDate, CoverageOverlapEndDate, OtherInitialCoverageStartDate, OtherNewbornMandate, OtherTransplantDate",
evernorth,Evernorth_COBCFile_ClientEligibility,17,0,0,0,92,"EligibilityEffectiveDate, EligibilityTermDate, DateofBirth, COBEffectiveDate1, COBTermDate1, COBEffectiveDate2, COBTermDate2, COBEffectiveDate3, COBTermDate3, CoverageEffectiveDate, CoverageTermDate, PUK_DOB, cEffectiveDate, cTermDate, dDateofDeath, DTL_DateOfBirth, PartDEffectiveDate",
staging,127177_tprcmommvm04.20250308_033759,0,0,0,0,23,"DATE_LAST_CHANGE, EFF_BEGIN_DATE, END_DATE",
BcbsMn,BcbsMnRxRetroTerm_FrontRunnerFile,2,0,0,0,14,"DOB, Date Of Service",
dbo,ADHOC_CDV_United,2,0,0,0,15,"EffectiveDate, TermDate",
dbo,BcbsNcRxRetroTermStep6,4,0,0,0,27,"DOB, EffectiveDate, TermDate, UpdateDate",
dbo,ConsolidatedClients_prep,0,0,0,0,3,ConsolidatedClientName,
dbo,ESRDLookBehindCriteriaCenteneFidelisMedical3,1,0,0,0,4,StartDate,
dbo,ElixirMCSPartDVsCAQH_Restrictions4,10,0,0,0,62,"ClientDOB, ClientEffectiveDate, ClientTermDate, CAQHDOB, CAQHEffectiveDate, CAQHTermDate, CAQHSubscriberDOB, CoverageOverlapStartDate, CoverageOverlapEndDate, CAQHDateOfBirth",
dbo,OscarRxRetroTermMiningElig,5,0,0,0,24,"MemberDOB, EffectiveDate, TerminationDate, FileLoadDate, FileCreateDate",
dbo,TargetedMining_CEM_AggregationResults,42,0,0,0,104,"CompletionDateTime, Side1SubscriberDOB, Side1PatientEffectiveDate, Side1PatientTermDate, Side1PartAEffectiveDate, Side1PartATermDate, Side1PartBEffectiveDate, Side1PartBTermDate, Side1PBMEffectiveDate, Side1PBMTermDate, Side2SubscriberDOB, Side2PatientEffectiveDate, Side2PatientTermDate, Side2PartAEffectiveDate, Side2PartATermDate, Side2PartBEffectiveDate, Side2PartBTermDate, Side2PBMEffectiveDate, Side2PBMTermDate, WindowStartDate, WindowTermDate, Side1SubDOB, Side1SubEffectiveDate, Side1SubTermDate, Side1GrpEffectiveDate, Side1GrpTermDate, Side1WorkEffectiveDate, Side1WorkTermDate, Side2SubDOB, Side2SubEffectiveDate, Side2SubTermDate, Side2GrpEffectiveDate, Side2GrpTermDate, Side2WorkEffectiveDate, Side2WorkTermDate, Side1PlanStartDate, Side1PlanEndDate, Side2PlanStartDate, Side2PlanEndDate, PrimacyWindowStartDate, PrimacyWindowTermDate, Side2PatientDOB",
dbo,TargetedMining_CEM_AggregationResults_testing,42,0,0,0,104,"CompletionDateTime, Side1SubscriberDOB, Side1PatientEffectiveDate, Side1PatientTermDate, Side1PartAEffectiveDate, Side1PartATermDate, Side1PartBEffectiveDate, Side1PartBTermDate, Side1PBMEffectiveDate, Side1PBMTermDate, Side2SubscriberDOB, Side2PatientEffectiveDate, Side2PatientTermDate, Side2PartAEffectiveDate, Side2PartATermDate, Side2PartBEffectiveDate, Side2PartBTermDate, Side2PBMEffectiveDate, Side2PBMTermDate, WindowStartDate, WindowTermDate, Side1SubDOB, Side1SubEffectiveDate, Side1SubTermDate, Side1GrpEffectiveDate, Side1GrpTermDate, Side1WorkEffectiveDate, Side1WorkTermDate, Side2SubDOB, Side2SubEffectiveDate, Side2SubTermDate, Side2GrpEffectiveDate, Side2GrpTermDate, Side2WorkEffectiveDate, Side2WorkTermDate, Side1PlanStartDate, Side1PlanEndDate, Side2PlanStartDate, Side2PlanEndDate, PrimacyWindowStartDate, PrimacyWindowTermDate, Side2PatientDOB",
dbo,WellcareRxComplianceVsCVSPBMRx_Backsweep_CEMInProcess,2,0,0,0,5,"DateSentToCEM, DateReturnedFromCEM",
dbo,qryPPPAetnaRxPartDVsAuditEligCommTmpMultiPolicy2,2,0,0,0,4,"MinEffectiveDate, MaxTermDate",
dbo,qryPPPAnthemPartDVsStandalonedCAQHResponseFile_Step1,3,0,0,0,23,"MemberDOB, OtherMedEffectiveDate, OtherMedTerminationDate",
dbo,qryPPPEmblemRxMcdVsCMSEPartD_PrimacyFilter,4,0,0,0,26,"MedEffectiveDate, MedTermDate, MedPatDOB, RxPatDOB",
dbo,qryPPPHAPRxMcdVsAuditEligStage2,3,0,0,0,28,"MedEffectiveDate, MedTermDate, MedPatDOB",
dbo,qryPPPHAPRxMcdVsAuditEligTmpMultiPolicy2,2,0,0,0,4,"MinEffectiveDate, MaxTermDate",
dbo,rd2fulljobshistory,1,0,0,0,13,run_date,
dev,qryPPPAetnaRxCommVsCAQHComm_GetAetnaRxEligibility_filtered,8,0,0,0,49,"DOB, AetnaPolicyStartDate, AetnaPolicyEndDate, OIPolicyStartDate, OIPolicyEndDate, OtherSubscriberDOB, EffectiveDate, TerminationDate",
evernorth,EvernorthAllMining_CEM_AggregationFallout_Research,41,0,0,0,98,"CompletionDateTime, Side1SubscriberDOB, Side1PatientEffectiveDate, Side1PatientTermDate, Side1PartAEffectiveDate, Side1PartATermDate, Side1PartBEffectiveDate, Side1PartBTermDate, Side1PBMEffectiveDate, Side1PBMTermDate, Side2SubscriberDOB, Side2PatientEffectiveDate, Side2PatientTermDate, Side2PartAEffectiveDate, Side2PartATermDate, Side2PartBEffectiveDate, Side2PartBTermDate, Side2PBMEffectiveDate, Side2PBMTermDate, WindowStartDate, WindowTermDate, Side1SubDOB, Side1SubEffectiveDate, Side1SubTermDate, Side1GrpEffectiveDate, Side1GrpTermDate, Side1WorkEffectiveDate, Side1WorkTermDate, Side2SubDOB, Side2SubEffectiveDate, Side2SubTermDate, Side2GrpEffectiveDate, Side2GrpTermDate, Side2WorkEffectiveDate, Side2WorkTermDate, Side1PlanStartDate, Side1PlanEndDate, Side2PlanStartDate, Side2PlanEndDate, PrimacyWindowStartDate, PrimacyWindowTermDate",
evernorth,EvernorthOHILetter_NewEnrolleesPrep,2,0,0,0,12,"EffectiveDate, DateofBirth",
evernorth,MiningOverlap,6,0,0,0,22,"OI_SubscriberDOB, OI_PatientDOB, OI_EffectiveDate, OI_TermDate, MedicareEffectiveDate, InsertDate",
RetroTerm,OIMiningResInCem,11,0,0,0,76,"DOB, OtherDOB, InsertDate, SubscriberDOB, OtherSubscriberDOB, CompletionDateTime, ProcessedDateTime, Side1StatusUpdatedDateTime, Side2StatusUpdatedDateTime, OriginalInsertDate, OverlapStartDate",
dbo,AetnaEligibilityOptimization,4,0,0,0,42,"MemberDOB, EffectiveDate, TerminationDate, EligibilityUpdateDate, DateofDeath",
dbo,CalendarTable_WithWorkDayInfo,3,0,0,0,26,"Date, FirstDayOfMonth, LastDayOfMonth",
dbo,ESRDLookBehindCriteriaAnthem1,1,0,0,0,3,StartDate,
dbo,ElevanceRetroEligPrep,2,0,0,0,7,"EffectiveDate, TerminationDate",
dbo,EvernorthOhiRptSUP,3,0,0,0,20,"DateofBirth, COBEffectiveDate, COBTermDate",
dbo,ManualIVR_OscarRx_Age_Step3,5,0,0,0,43,"MemberDOB, EffectiveDate, TerminationDate, EligibilityUpdateDate, Member65thBirthday",
dbo,Q2_qryPPPAnthemRxPartDVsAuditEligCommStage2a,1,0,0,0,18,MemberDOB,
dbo,RxRetroTermManRefSpreadsheetHistory,4,0,0,0,17,"MemberDOB, TerminationDate, LoadDate, DateAdded",DollarAmountSent
dbo,qryPPPBcbsncRxCommVsCMSEPartD_RxEligibility,4,0,0,0,22,"MedEffectiveDate, MedTermDate, MedPatDOB, RxPatDOB",
dbo,qryPPPCenteneRxCommVsCAQH_OS_Comm_GrossOverlaps,1,0,0,0,11,OtherDateOfBirth,
dbo,qryPPPHAPRxCommVsEnrichEligPartDStage2,4,0,0,0,33,"MedEffectiveDate, MedTermDate, MedPatDOB, RxTermDate",
dbo,qryPPPHumanaRxPartDVsAuditEligCommStage1,3,0,0,0,19,"EffectiveDate, TermDate, PatientDOB",
dbo,qryPPPHumanaRxPartDVsAuditEligCommTmpMultiPolicy2,2,0,0,0,4,"MinEffectiveDate, MaxTermDate",
dbo,qryPPPNYSHIPRxCommVsAuditEligCommStage1,3,0,0,0,24,"EffectiveDate, TermDate, PatientDOB",
dbo,qryPPPOptumRxUHCPartDVsPBMEligCommStage2,3,0,0,0,17,"PBMEffectiveDate, PBMTermDate, MedPatDOB",
dbo,qryPPPTuftsRxCommVsCAQHComm_GetTuftsRxEligibility,8,0,0,0,47,"DOB, TuftsPolicyStartDate, TuftsPolicyEndDate, OIPolicyStartDate, OIPolicyEndDate, OtherSubscriberDOB, EffectiveDate, TerminationDate",
dbo,qryPPPUnitedRxPartDVsCAQHCommSelection,17,0,0,0,97,"DOB, COBRAStartDate, COBRAEndDate, InitialCoverageDate, CurrentCoverageStartDate, CoverageExpiredDate, ESRDCoordinationPeriodStartDate, ESRDCoordinationPeriodEndDate, ExistingCOBVerifyDate, OtherCurrentCoverageStartDate, OtherCoverageExpiredDate, OtherDOB, OtherSubscriberDOB, CoverageOverlapStartDate, CoverageOverlapEndDate, OtherInitialCoverageStartDate, OtherNewbornMandate, OtherTransplantDate",
dbo,vwEcrsTimelineSubbmissions_Evernorth,2,0,0,0,5,"ECRS Update, Date Identified, Date Sent",
dev,qryPPPEmblemRxCommVsEnrichEligPartD_GrossOverlaps,1,0,0,0,11,OtherDateOfBirth,
dev,qryPPPEmblemRxPartDVsCAQHPayerComm_GrossOverlaps,1,0,0,0,11,OtherDateOfBirth,
dev,qryPPPEvernorthRxCommVsAuditEligComm_PrepayFinal,12,0,0,0,78,"OI_EffectiveDate, OI_TermDate, OI_PatientDOB, RxMemberDOB, Evernorth_EffectiveDate, Evernorth_TermDate, OI_SubscriberDOB, OtherDOB, OtherSubscriberDOB, DOB, SubscriberDOB, InsertDateTime",
evernorth,DMGResponseInsert,3,0,0,0,19,"OtherInsuranceEffectiveDate, OtherInsuranceTerminationDate, InsertDateTime",
evernorth,EvernorthEcrsQueue_Stage_Truncated,9,0,0,0,48,"TruncatedDateTime, BeneficiaryDOB, MSPEffectiveDate, MSPTermDate, CemCompleteDate, DrugCoverageEffectiveDate, NewDrugCoverageEffectiveDate, EffectiveDateOfOtherDrugCoverage, NewEffectiveDateOfOtherDrugCoverage, TermDate",
moda,qryPPPModaRxCommVsCMSEPartD_Step2,4,0,0,0,24,"PatientDOB, OIEffectiveDate, OITermDate, RxPatDOB",
BcbsMn,qryPPPBCBSMNRxPartDVsEnrichEligCommStage1,3,0,0,0,26,"EffectiveDate, TermDate, PatientDOB",
CenteneRetro,TFS964983_FullEligMemberKeys,3,0,0,0,14,"EffectiveDate, TerminationDate, BirthDate",
RetroTerm,PostValidationOI_NCState,5,0,0,0,53,"SubscriberDOB, OtherDOB, OtherSubscriberDOB, InsertDate, OverlapStartDate",
dbo,CignaComplianceMiningBacksweep_Step5,5,0,0,0,31,"DateOfBirth, EffectiveDate, TerminationDate, PartDEffectiveDate, PRM_OI_EffectiveDate, PRM_OI_TermDate",
dbo,ElixirMCSPartDVsCAQH_CaqhOverlap_backup,10,0,0,0,57,"ClientDOB, ClientEffectiveDate, ClientTermDate, CAQHDOB, CAQHEffectiveDate, CAQHTermDate, CAQHSubscriberDOB, CoverageOverlapStartDate, CoverageOverlapEndDate, CAQHDateOfBirth",
dbo,ElixirRxRetroTermStep1_ALT,4,0,0,0,25,"MemberDOB, EffectiveDate, TerminationDate, MaxEffectiveDate",
dbo,Q4_qryPPPAnthemRxPartDVsAuditEligCommStage2,3,0,0,0,26,"MedEffectiveDate, MedTermDate, MedPatDOB",
dbo,TargetedToCEM_CommercialTwoSided_Full_Results,9,0,0,0,72,"OISubscriberDOB, OIEffectiveDate, OITermDate, PrimacyWindowStartDate, PrimacyWindowEndDate, PBMEffectiveDate, PBMTermDate, InsertDate, COmpletionDatetime",
dbo,notedate,1,0,0,0,2,notedate,
dbo,qryPPPAetnaRxCommVsCAQH_OS_PartD_GrossOverlaps,1,0,0,0,11,OtherDateOfBirth,
dbo,qryPPPAetnaRxMcdVsCMSEPartD_RxEligibilityc,4,0,0,0,24,"MedEffectiveDate, MedTermDate, MedPatDOB, RxPatDOB",
dbo,qryPPPAetnaRxPartDVsCAQHPayerSelection_AllOverlapData,17,0,0,0,97,"DOB, COBRAStartDate, COBRAEndDate, InitialCoverageDate, CurrentCoverageStartDate, CoverageExpiredDate, ESRDCoordinationPeriodStartDate, ESRDCoordinationPeriodEndDate, ExistingCOBVerifyDate, OtherCurrentCoverageStartDate, OtherCoverageExpiredDate, OtherDOB, OtherSubscriberDOB, CoverageOverlapStartDate, CoverageOverlapEndDate, OtherInitialCoverageStartDate, OtherNewbornMandate, OtherTransplantDate",
